date,site,day_of_week,is_weekend,is_peak_season,order_volume,core_staff,temp_staff,total_staff,temp_staff_ratio,absenteeism_pct,labor_hours,units_processed,throughput_per_labor_hour,backlog_units,defect_rate_pct,on_time_dispatch_pct,safety_incident,late_dispatch_risk
2024-02-12,LEEDS1,Monday,False,False,14704,226,40,266,0.15,9.62,1995.0,32651,16.37,0,1.94,97.81,0,0
2024-02-12,MANC2,Monday,False,False,12500,215,29,244,0.119,8.74,1830.0,29186,15.95,381,2.32,96.03,0,0
2024-02-12,PETE1,Monday,False,False,14918,215,27,242,0.112,10.07,1815.0,30041,16.55,192,2.21,96.17,0,0
2024-02-13,BIRM1,Tuesday,False,False,14558,168,1,169,0.006,7.29,1267.5,22126,17.46,0,1.5,98.07,0,0
2024-02-13,DONC3,Tuesday,False,False,13458,180,43,223,0.193,8.78,1672.5,22710,13.58,282,2.56,95.62,0,0
2024-02-13,LEEDS1,Tuesday,False,False,15933,226,43,269,0.16,10.96,2017.5,37257,18.47,20,2.6,97.89,0,0
2024-02-13,MANC2,Tuesday,False,False,13418,201,59,260,0.227,5.33,1950.0,30995,15.89,10,2.43,95.16,0,1
2024-02-13,PETE1,Tuesday,False,False,16386,214,14,228,0.061,6.84,1710.0,34044,19.91,453,1.83,97.72,0,0
2024-02-14,BIRM1,Wednesday,False,False,13937,179,43,222,0.194,8.27,1665.0,25483,15.3,0,1.34,97.78,0,0
2024-02-14,DONC3,Wednesday,False,False,11529,181,44,225,0.196,8.73,1687.5,24422,14.47,188,2.46,95.76,0,0
2024-02-14,LEEDS1,Wednesday,False,False,15216,225,60,285,0.211,7.98,2137.5,36765,17.2,0,2.51,97.12,0,0
2024-02-14,MANC2,Wednesday,False,False,13041,208,19,227,0.084,7.72,1702.5,29390,17.26,512,1.6,94.39,0,1
2024-02-14,PETE1,Wednesday,False,False,15126,206,40,246,0.163,7.71,1845.0,35063,19.0,0,1.94,97.32,0,0
2024-02-15,BIRM1,Thursday,False,False,14536,179,26,205,0.127,8.41,1537.5,28260,18.38,140,2.18,94.1,0,1
2024-02-15,DONC3,Thursday,False,False,11498,176,19,195,0.097,7.22,1462.5,22576,15.44,538,2.76,96.27,0,0
2024-02-15,LEEDS1,Thursday,False,False,14590,224,32,256,0.125,10.1,1920.0,31428,16.37,0,1.79,96.86,0,0
2024-02-15,MANC2,Thursday,False,False,13728,205,73,278,0.263,9.53,2085.0,31068,14.9,27,0.91,94.89,0,1
2024-02-15,PETE1,Thursday,False,False,16267,207,44,251,0.175,8.16,1882.5,36370,19.32,45,2.33,97.77,0,0
2024-02-16,BIRM1,Friday,False,False,13370,177,32,209,0.153,8.66,1567.5,23939,15.27,0,1.69,97.94,0,0
2024-02-16,DONC3,Friday,False,False,11034,176,42,218,0.193,10.45,1635.0,26444,16.17,319,2.52,97.3,0,0
2024-02-16,LEEDS1,Friday,False,False,13656,213,50,263,0.19,7.18,1972.5,35513,18.0,224,1.88,98.52,0,0
2024-02-16,MANC2,Friday,False,False,14187,202,43,245,0.176,8.06,1837.5,29635,16.13,0,1.48,96.81,0,0
2024-02-16,PETE1,Friday,False,False,15999,204,65,269,0.242,7.48,2017.5,36624,18.15,386,2.99,93.53,0,1
2024-02-17,BIRM1,Saturday,True,False,6962,171,39,210,0.186,6.43,1575.0,27561,17.5,0,2.71,95.81,0,0
2024-02-17,DONC3,Saturday,True,False,8483,183,30,213,0.141,6.13,1597.5,23047,14.43,0,1.98,96.7,0,0
2024-02-17,LEEDS1,Saturday,True,False,7830,214,27,241,0.112,7.83,1807.5,32247,17.84,0,1.37,96.07,0,0
2024-02-17,MANC2,Saturday,True,False,7354,201,58,259,0.224,8.13,1942.5,27905,14.37,0,1.66,98.27,0,0
2024-02-17,PETE1,Saturday,True,False,8494,214,52,266,0.195,8.64,1995.0,38505,19.3,80,1.52,97.63,0,0
2024-02-18,BIRM1,Sunday,True,False,7930,176,10,186,0.054,7.7,1395.0,25504,18.28,105,1.51,95.96,0,0
2024-02-18,DONC3,Sunday,True,False,6719,176,54,230,0.235,7.63,1725.0,27258,15.8,338,1.9,96.2,0,0
2024-02-18,LEEDS1,Sunday,True,False,7525,228,43,271,0.159,9.52,2032.5,34793,17.12,0,1.99,96.16,0,0
2024-02-18,MANC2,Sunday,True,False,7419,212,35,247,0.142,8.96,1852.5,28453,15.36,382,2.26,95.15,0,1
2024-02-18,PETE1,Sunday,True,False,8134,211,41,252,0.163,7.98,1890.0,35467,18.77,15,2.14,96.07,0,0
2024-02-19,BIRM1,Monday,False,False,14291,171,40,211,0.19,11.3,1582.5,25869,16.35,0,2.17,96.5,0,0
2024-02-19,DONC3,Monday,False,False,13201,182,32,214,0.15,10.3,1605.0,23853,14.86,180,1.27,97.46,0,0
2024-02-19,LEEDS1,Monday,False,False,13718,226,30,256,0.117,7.37,1920.0,35312,18.39,93,2.9,96.87,0,0
2024-02-19,MANC2,Monday,False,False,13735,212,30,242,0.124,10.67,1815.0,28980,15.97,0,1.36,98.4,0,0
2024-02-19,PETE1,Monday,False,False,14425,202,51,253,0.202,10.01,1897.5,33911,17.87,61,1.45,97.45,0,0
2024-02-20,BIRM1,Tuesday,False,False,13097,168,75,243,0.309,8.56,1822.5,29020,15.92,0,1.79,96.28,0,0
2024-02-20,DONC3,Tuesday,False,False,12948,179,28,207,0.135,6.94,1552.5,22905,14.75,138,1.67,97.3,0,0
2024-02-20,LEEDS1,Tuesday,False,False,13415,217,43,260,0.165,8.28,1950.0,34361,17.62,0,1.52,96.36,0,0
2024-02-20,MANC2,Tuesday,False,False,13919,215,19,234,0.081,9.54,1755.0,28411,16.19,293,1.83,96.86,0,0
2024-02-20,PETE1,Tuesday,False,False,16077,205,29,234,0.124,7.81,1755.0,31162,17.76,39,1.67,96.45,0,0
2024-02-21,BIRM1,Wednesday,False,False,14654,175,41,216,0.19,9.31,1620.0,28485,17.58,0,2.29,96.13,0,0
2024-02-21,DONC3,Wednesday,False,False,13147,182,51,233,0.219,11.14,1747.5,25459,14.57,0,2.14,97.22,0,0
2024-02-21,LEEDS1,Wednesday,False,False,14419,221,55,276,0.199,9.28,2070.0,36242,17.51,0,2.51,96.78,0,0
2024-02-21,MANC2,Wednesday,False,False,14278,206,64,270,0.237,9.97,2025.0,32105,15.85,0,2.23,94.93,0,1
2024-02-21,PETE1,Wednesday,False,False,15271,200,54,254,0.213,9.3,1905.0,34279,17.99,134,2.12,98.6,0,0
2024-02-22,BIRM1,Thursday,False,False,13166,177,43,220,0.195,9.25,1650.0,28844,17.48,160,1.96,96.82,0,0
2024-02-22,DONC3,Thursday,False,False,12573,178,48,226,0.212,8.92,1695.0,22646,13.36,0,2.0,97.74,0,0
2024-02-22,LEEDS1,Thursday,False,False,14000,224,19,243,0.078,6.2,1822.5,34498,18.93,8,1.53,96.75,0,0
2024-02-22,MANC2,Thursday,False,False,14966,200,40,240,0.167,8.07,1800.0,27385,15.21,0,1.77,98.5,0,0
2024-02-22,PETE1,Thursday,False,False,15063,215,41,256,0.16,9.64,1920.0,34752,18.1,0,1.09,96.28,0,0
2024-02-23,BIRM1,Friday,False,False,14684,170,11,181,0.061,10.12,1357.5,24860,18.31,0,0.77,97.32,0,0
2024-02-23,DONC3,Friday,False,False,12126,183,13,196,0.066,8.4,1470.0,21990,14.96,0,2.06,94.05,0,1
2024-02-23,LEEDS1,Friday,False,False,14509,217,34,251,0.135,8.0,1882.5,33601,17.85,0,1.78,96.85,0,0
2024-02-23,MANC2,Friday,False,False,12623,211,20,231,0.087,9.57,1732.5,28124,16.23,0,2.51,94.96,0,1
2024-02-23,PETE1,Friday,False,False,15751,212,49,261,0.188,8.42,1957.5,36126,18.46,0,1.81,97.66,0,0
2024-02-24,BIRM1,Saturday,True,False,7552,178,30,208,0.144,7.56,1560.0,27777,17.81,0,1.63,97.63,0,0
2024-02-24,DONC3,Saturday,True,False,6390,185,21,206,0.102,10.13,1545.0,22995,14.88,326,1.62,97.96,0,0
2024-02-24,LEEDS1,Saturday,True,False,7624,215,51,266,0.192,9.13,1995.0,35222,17.66,613,2.89,95.92,0,0
2024-02-24,MANC2,Saturday,True,False,6723,200,39,239,0.163,8.83,1792.5,26715,14.9,0,1.8,97.78,0,0
2024-02-24,PETE1,Saturday,True,False,8706,211,51,262,0.195,6.78,1965.0,38798,19.74,0,2.74,95.75,0,0
2024-02-25,BIRM1,Sunday,True,False,5991,167,19,186,0.102,6.17,1395.0,24106,17.28,0,1.6,96.87,0,0
2024-02-25,DONC3,Sunday,True,False,6242,181,40,221,0.181,9.47,1657.5,23329,14.08,433,2.35,94.98,1,1
2024-02-25,LEEDS1,Sunday,True,False,7476,216,44,260,0.169,5.21,1950.0,35165,18.03,0,2.05,95.0,0,1
2024-02-25,MANC2,Sunday,True,False,6671,208,48,256,0.188,7.25,1920.0,32374,16.86,207,2.12,93.96,0,1
2024-02-25,PETE1,Sunday,True,False,8318,209,39,248,0.157,8.34,1860.0,33620,18.08,0,1.6,98.38,0,0
2024-02-26,BIRM1,Monday,False,False,12937,171,42,213,0.197,9.79,1597.5,28200,17.65,138,1.68,97.37,0,0
2024-02-26,DONC3,Monday,False,False,13099,182,42,224,0.188,10.94,1680.0,28020,16.68,526,2.31,96.03,0,0
2024-02-26,LEEDS1,Monday,False,False,14179,218,40,258,0.155,9.28,1935.0,35321,18.25,332,2.25,95.25,0,1
2024-02-26,MANC2,Monday,False,False,12858,205,34,239,0.142,10.92,1792.5,30248,16.87,0,1.95,96.21,0,0
2024-02-26,PETE1,Monday,False,False,15107,201,44,245,0.18,7.09,1837.5,33342,18.15,214,1.95,95.14,0,1
2024-02-27,BIRM1,Tuesday,False,False,13378,166,46,212,0.217,9.43,1590.0,27078,17.03,0,1.97,96.36,0,0
2024-02-27,DONC3,Tuesday,False,False,11372,184,59,243,0.243,6.92,1822.5,27592,15.14,166,1.99,95.13,0,1
2024-02-27,LEEDS1,Tuesday,False,False,16647,215,42,257,0.163,8.61,1927.5,34150,17.72,0,2.24,96.74,0,0
2024-02-27,MANC2,Tuesday,False,False,15392,201,46,247,0.186,7.55,1852.5,30176,16.29,36,1.48,96.96,0,0
2024-02-27,PETE1,Tuesday,False,False,16172,203,73,276,0.264,7.24,2070.0,37103,17.92,63,2.98,96.72,0,0
2024-02-28,BIRM1,Wednesday,False,False,14639,175,53,228,0.232,9.08,1710.0,29530,17.27,0,1.04,98.21,0,0
2024-02-28,DONC3,Wednesday,False,False,13925,182,38,220,0.173,6.89,1650.0,25801,15.64,36,1.97,96.07,0,0
2024-02-28,LEEDS1,Wednesday,False,False,14310,215,33,248,0.133,9.15,1860.0,34559,18.58,0,1.81,96.6,0,0
2024-02-28,MANC2,Wednesday,False,False,13358,209,31,240,0.129,9.37,1800.0,31672,17.6,0,1.64,98.56,0,0
2024-02-28,PETE1,Wednesday,False,False,16648,207,58,265,0.219,8.82,1987.5,37244,18.74,0,1.72,97.47,0,0
2024-02-29,BIRM1,Thursday,False,False,14300,168,41,209,0.196,9.36,1567.5,26642,17.0,218,2.16,95.96,0,0
2024-02-29,DONC3,Thursday,False,False,14033,181,32,213,0.15,6.27,1597.5,25106,15.72,259,2.39,97.16,0,0
2024-02-29,LEEDS1,Thursday,False,False,15458,218,29,247,0.117,5.82,1852.5,33414,18.04,503,2.04,95.69,0,0
2024-02-29,MANC2,Thursday,False,False,12896,213,41,254,0.161,9.16,1905.0,31733,16.66,0,1.68,98.62,0,0
2024-02-29,PETE1,Thursday,False,False,15333,209,41,250,0.164,8.64,1875.0,35852,19.12,0,1.78,97.31,0,0
2024-03-01,BIRM1,Friday,False,False,13628,172,37,209,0.177,7.61,1567.5,25006,15.95,22,1.9,96.63,0,0
2024-03-01,DONC3,Friday,False,False,14709,183,40,223,0.179,5.54,1672.5,28068,16.78,266,2.3,95.48,0,0
2024-03-01,LEEDS1,Friday,False,False,14888,214,51,265,0.192,6.7,1987.5,35948,18.09,0,1.71,97.47,0,0
2024-03-01,MANC2,Friday,False,False,13777,208,54,262,0.206,5.56,1965.0,31245,15.9,0,1.44,96.81,0,0
2024-03-01,PETE1,Friday,False,False,14595,211,49,260,0.188,8.62,1950.0,38095,19.54,0,1.67,98.25,0,0
2024-03-02,BIRM1,Saturday,True,False,8493,174,41,215,0.191,8.73,1612.5,25450,15.78,254,2.77,95.31,0,0
2024-03-02,DONC3,Saturday,True,False,12294,186,47,233,0.202,6.19,1747.5,25892,14.82,177,2.2,92.45,0,1
2024-03-02,LEEDS1,Saturday,True,False,9083,218,32,250,0.128,6.98,1875.0,34817,18.57,0,1.68,96.51,0,0
2024-03-02,MANC2,Saturday,True,False,7087,199,31,230,0.135,5.55,1725.0,28131,16.31,0,1.72,96.8,0,0
2024-03-02,PETE1,Saturday,True,False,9907,215,37,252,0.147,3.89,1890.0,36600,19.37,129,3.13,96.21,0,0
2024-03-03,BIRM1,Sunday,True,False,8514,172,41,213,0.192,7.57,1597.5,27213,17.03,144,2.14,95.65,0,0
2024-03-03,DONC3,Sunday,True,False,6918,184,33,217,0.152,7.36,1627.5,27005,16.59,0,1.62,97.28,0,0
2024-03-03,LEEDS1,Sunday,True,False,8915,214,32,246,0.13,8.04,1845.0,32244,17.48,0,1.43,98.17,0,0
2024-03-03,MANC2,Sunday,True,False,7033,213,32,245,0.131,6.97,1837.5,27339,14.88,424,1.64,96.48,0,0
2024-03-03,PETE1,Sunday,True,False,9720,205,32,237,0.135,5.78,1777.5,34594,19.46,76,1.66,96.1,0,0
2024-03-04,BIRM1,Monday,False,False,14321,171,12,183,0.066,6.1,1372.5,25454,18.55,153,1.76,95.61,0,0
2024-03-04,DONC3,Monday,False,False,14202,176,52,228,0.228,7.9,1710.0,22589,13.21,0,1.46,97.78,0,0
2024-03-04,LEEDS1,Monday,False,False,15479,218,15,233,0.064,8.34,1747.5,29161,16.69,449,1.96,96.01,0,0
2024-03-04,MANC2,Monday,False,False,14384,215,21,236,0.089,8.61,1770.0,26391,14.91,0,1.71,96.81,0,0
2024-03-04,PETE1,Monday,False,False,15658,203,62,265,0.234,8.66,1987.5,35553,17.89,61,3.11,93.36,0,1
2024-03-05,BIRM1,Tuesday,False,False,12733,166,61,227,0.269,5.1,1702.5,29709,17.45,590,2.35,93.33,0,1
2024-03-05,DONC3,Tuesday,False,False,12962,181,61,242,0.252,7.12,1815.0,24927,13.73,0,1.35,96.96,0,0
2024-03-05,LEEDS1,Tuesday,False,False,16657,212,41,253,0.162,8.64,1897.5,34392,18.12,65,1.98,96.87,0,0
2024-03-05,MANC2,Tuesday,False,False,12367,208,40,248,0.161,6.29,1860.0,30159,16.21,62,1.61,95.25,0,1
2024-03-05,PETE1,Tuesday,False,False,14615,209,37,246,0.15,7.02,1845.0,33361,18.08,40,1.6,98.75,0,0
2024-03-06,BIRM1,Wednesday,False,False,13236,170,24,194,0.124,6.75,1455.0,26754,18.39,723,2.12,94.75,0,1
2024-03-06,DONC3,Wednesday,False,False,12317,178,46,224,0.205,5.25,1680.0,25350,15.09,0,2.19,96.0,0,0
2024-03-06,LEEDS1,Wednesday,False,False,13788,229,42,271,0.155,6.62,2032.5,34580,17.01,0,1.76,98.01,0,0
2024-03-06,MANC2,Wednesday,False,False,14080,203,47,250,0.188,5.74,1875.0,32799,17.49,0,0.97,98.5,0,0
2024-03-06,PETE1,Wednesday,False,False,16160,207,52,259,0.201,6.61,1942.5,35273,18.16,402,2.6,95.34,0,0
2024-03-07,BIRM1,Thursday,False,False,15180,167,18,185,0.097,5.58,1387.5,21979,15.84,7,1.05,95.9,0,0
2024-03-07,DONC3,Thursday,False,False,12283,179,58,237,0.245,4.04,1777.5,26815,15.09,210,2.73,94.65,0,1
2024-03-07,LEEDS1,Thursday,False,False,14574,227,33,260,0.127,7.52,1950.0,31241,16.02,0,1.9,98.06,0,0
2024-03-07,MANC2,Thursday,False,False,12513,211,32,243,0.132,7.59,1822.5,30499,16.73,0,1.19,99.08,0,0
2024-03-07,PETE1,Thursday,False,False,16144,208,52,260,0.2,4.52,1950.0,35767,18.34,0,2.2,95.83,0,0
2024-03-08,BIRM1,Friday,False,False,14104,177,43,220,0.195,7.01,1650.0,28309,17.16,416,1.69,95.88,0,0
2024-03-08,DONC3,Friday,False,False,13021,178,55,233,0.236,5.67,1747.5,25331,14.5,544,2.33,97.32,0,0
2024-03-08,LEEDS1,Friday,False,False,14045,215,23,238,0.097,6.32,1785.0,28432,15.93,0,1.45,97.89,0,0
2024-03-08,MANC2,Friday,False,False,14182,201,58,259,0.224,9.22,1942.5,30268,15.58,315,1.77,96.8,0,0
2024-03-08,PETE1,Friday,False,False,14439,202,28,230,0.122,5.84,1725.0,31958,18.53,430,2.06,95.91,0,0
2024-03-09,BIRM1,Saturday,True,False,9111,172,36,208,0.173,4.17,1560.0,24633,15.79,0,1.84,97.39,0,0
2024-03-09,DONC3,Saturday,True,False,7233,181,29,210,0.138,7.33,1575.0,23381,14.85,93,2.39,97.06,0,0
2024-03-09,LEEDS1,Saturday,True,False,7870,214,23,237,0.097,6.5,1777.5,32350,18.2,0,1.6,96.28,0,0
2024-03-09,MANC2,Saturday,True,False,7027,200,74,274,0.27,5.67,2055.0,32980,16.05,19,2.19,96.0,0,0
2024-03-09,PETE1,Saturday,True,False,7835,205,15,220,0.068,9.2,1650.0,32880,19.93,231,1.31,96.73,0,0
2024-03-10,BIRM1,Sunday,True,False,7989,170,35,205,0.171,7.39,1537.5,24662,16.04,326,1.93,95.75,0,0
2024-03-10,DONC3,Sunday,True,False,4727,175,54,229,0.236,5.47,1717.5,24740,14.4,0,1.99,96.56,0,0
2024-03-10,LEEDS1,Sunday,True,False,8624,213,78,291,0.268,5.17,2182.5,37494,17.18,451,1.35,97.7,0,0
2024-03-10,MANC2,Sunday,True,False,6969,212,28,240,0.117,5.66,1800.0,28116,15.62,0,1.95,96.04,0,0
2024-03-10,PETE1,Sunday,True,False,8469,209,47,256,0.184,6.3,1920.0,36034,18.77,88,1.46,97.13,0,0
2024-03-11,BIRM1,Monday,False,False,15171,176,57,233,0.245,7.81,1747.5,29994,17.16,0,1.69,98.69,1,0
2024-03-11,DONC3,Monday,False,False,10157,178,45,223,0.202,8.16,1672.5,24575,14.69,302,2.65,96.74,0,0
2024-03-11,LEEDS1,Monday,False,False,14426,228,34,262,0.13,7.82,1965.0,35899,18.27,250,1.27,96.62,0,0
2024-03-11,MANC2,Monday,False,False,12651,204,32,236,0.136,8.97,1770.0,28801,16.27,0,1.49,96.1,0,0
2024-03-11,PETE1,Monday,False,False,15319,205,11,216,0.051,6.59,1620.0,31711,19.57,191,1.32,97.57,0,0
2024-03-12,BIRM1,Tuesday,False,False,13567,176,50,226,0.221,7.83,1695.0,28781,16.98,184,1.84,98.43,0,0
2024-03-12,DONC3,Tuesday,False,False,11723,180,51,231,0.221,4.24,1732.5,26686,15.4,0,1.46,97.37,0,0
2024-03-12,LEEDS1,Tuesday,False,False,14644,216,38,254,0.15,6.54,1905.0,35075,18.41,0,1.51,97.63,0,0
2024-03-12,MANC2,Tuesday,False,False,12942,202,31,233,0.133,6.57,1747.5,27764,15.89,296,2.5,95.12,0,1
2024-03-12,PETE1,Tuesday,False,False,15873,200,29,229,0.127,8.27,1717.5,30657,17.85,0,1.02,96.74,0,0
2024-03-13,BIRM1,Wednesday,False,False,13481,175,26,201,0.129,6.23,1507.5,26207,17.38,454,1.46,97.3,0,0
2024-03-13,DONC3,Wednesday,False,False,13347,184,30,214,0.14,7.8,1605.0,25838,16.1,0,2.0,97.13,0,0
2024-03-13,LEEDS1,Wednesday,False,False,14508,225,34,259,0.131,6.78,1942.5,35168,18.1,494,1.55,95.7,0,0
2024-03-13,MANC2,Wednesday,False,False,12550,205,38,243,0.156,5.9,1822.5,31092,17.06,0,1.86,96.25,0,0
2024-03-13,PETE1,Wednesday,False,False,15489,214,68,282,0.241,6.82,2115.0,37718,17.83,106,2.16,94.94,0,1
2024-03-14,BIRM1,Thursday,False,False,13714,167,29,196,0.148,5.4,1470.0,26711,18.17,0,1.43,96.45,0,0
2024-03-14,DONC3,Thursday,False,False,12772,184,8,192,0.042,4.68,1440.0,21878,15.19,435,1.24,97.27,0,0
2024-03-14,LEEDS1,Thursday,False,False,13950,229,14,243,0.058,8.62,1822.5,32268,17.71,315,1.31,95.44,0,0
2024-03-14,MANC2,Thursday,False,False,12227,207,52,259,0.201,6.92,1942.5,31059,15.99,85,2.42,96.97,0,0
2024-03-14,PETE1,Thursday,False,False,14630,203,58,261,0.222,6.51,1957.5,35269,18.02,0,1.82,97.61,0,0
2024-03-15,BIRM1,Friday,False,False,14601,175,51,226,0.226,7.66,1695.0,27839,16.42,218,1.4,97.31,0,0
2024-03-15,DONC3,Friday,False,False,12044,182,35,217,0.161,8.41,1627.5,23372,14.36,95,2.01,97.45,0,0
2024-03-15,LEEDS1,Friday,False,False,13676,222,66,288,0.229,4.4,2160.0,37085,17.17,292,2.16,95.78,0,0
2024-03-15,MANC2,Friday,False,False,12333,207,57,264,0.216,6.25,1980.0,32396,16.36,0,1.79,96.41,0,0
2024-03-15,PETE1,Friday,False,False,15414,198,52,250,0.208,6.45,1875.0,34331,18.31,155,2.2,94.72,0,1
2024-03-16,BIRM1,Saturday,True,False,9086,170,66,236,0.28,7.33,1770.0,28083,15.87,41,2.32,95.76,0,0
2024-03-16,DONC3,Saturday,True,False,6459,185,24,209,0.115,6.46,1567.5,24884,15.88,317,1.42,97.41,0,0
2024-03-16,LEEDS1,Saturday,True,False,9162,217,72,289,0.249,7.31,2167.5,37882,17.48,0,2.08,96.98,0,0
2024-03-16,MANC2,Saturday,True,False,6685,203,47,250,0.188,4.45,1875.0,28486,15.19,0,1.81,93.87,0,1
2024-03-16,PETE1,Saturday,True,False,8365,201,51,252,0.202,5.77,1890.0,37897,20.05,0,2.17,97.68,0,0
2024-03-17,BIRM1,Sunday,True,False,7909,168,43,211,0.204,8.59,1582.5,26090,16.49,210,2.31,95.44,0,0
2024-03-17,DONC3,Sunday,True,False,7382,184,25,209,0.12,6.01,1567.5,25610,16.34,39,1.82,95.68,0,0
2024-03-17,LEEDS1,Sunday,True,False,8242,217,25,242,0.103,8.91,1815.0,33532,18.47,0,1.77,98.53,0,0
2024-03-17,MANC2,Sunday,True,False,7888,211,17,228,0.075,6.15,1710.0,26954,15.76,142,1.56,97.77,0,0
2024-03-17,PETE1,Sunday,True,False,7872,209,18,227,0.079,6.29,1702.5,31964,18.77,257,0.67,99.32,0,0
2024-03-18,BIRM1,Monday,False,False,13529,175,29,204,0.142,7.63,1530.0,24810,16.22,0,1.52,96.29,0,0
2024-03-18,DONC3,Monday,False,False,14653,185,47,232,0.203,6.99,1740.0,26862,15.44,560,2.33,93.94,0,1
2024-03-18,LEEDS1,Monday,False,False,15956,219,37,256,0.145,8.97,1920.0,33046,17.21,8,1.92,96.04,0,0
2024-03-18,MANC2,Monday,False,False,11509,213,37,250,0.148,8.04,1875.0,29860,15.93,0,1.39,97.7,0,0
2024-03-18,PETE1,Monday,False,False,15310,198,47,245,0.192,5.21,1837.5,35366,19.25,0,1.39,96.44,0,0
2024-03-19,BIRM1,Tuesday,False,False,14777,167,20,187,0.107,5.29,1402.5,24306,17.33,0,1.38,97.46,0,0
2024-03-19,DONC3,Tuesday,False,False,13755,183,40,223,0.179,7.05,1672.5,26128,15.62,368,2.38,95.97,0,0
2024-03-19,LEEDS1,Tuesday,False,False,14211,217,18,235,0.077,8.11,1762.5,30600,17.36,172,0.87,99.54,0,0
2024-03-19,MANC2,Tuesday,False,False,13261,214,27,241,0.112,5.88,1807.5,26980,14.93,0,1.93,96.71,0,0
2024-03-19,PETE1,Tuesday,False,False,13883,205,44,249,0.177,7.24,1867.5,36343,19.46,636,1.61,96.86,0,0
2024-03-20,BIRM1,Wednesday,False,False,13602,170,55,225,0.244,5.59,1687.5,25723,15.24,0,2.63,96.37,0,0
2024-03-20,DONC3,Wednesday,False,False,13424,180,17,197,0.086,6.55,1477.5,23492,15.9,113,0.7,97.91,0,0
2024-03-20,LEEDS1,Wednesday,False,False,14456,213,49,262,0.187,4.68,1965.0,38958,19.83,0,2.31,95.71,0,0
2024-03-20,MANC2,Wednesday,False,False,13043,202,60,262,0.229,7.07,1965.0,32105,16.34,152,1.99,97.34,0,0
2024-03-20,PETE1,Wednesday,False,False,16067,198,23,221,0.104,5.87,1657.5,32058,19.34,0,0.75,98.41,0,0
2024-03-21,BIRM1,Thursday,False,False,14197,167,29,196,0.148,8.67,1470.0,23310,15.86,206,2.26,95.26,0,0
2024-03-21,DONC3,Thursday,False,False,13773,186,29,215,0.135,5.93,1612.5,24814,15.39,0,2.24,97.88,0,0
2024-03-21,LEEDS1,Thursday,False,False,14672,225,66,291,0.227,4.63,2182.5,37716,17.28,150,2.3,95.12,0,1
2024-03-21,MANC2,Thursday,False,False,12788,202,48,250,0.192,7.22,1875.0,28638,15.27,82,1.42,97.13,0,0
2024-03-21,PETE1,Thursday,False,False,15001,199,7,206,0.034,4.45,1545.0,31367,20.3,0,0.66,98.96,0,0
2024-03-22,BIRM1,Friday,False,False,14349,172,34,206,0.165,6.23,1545.0,26289,17.02,340,1.91,96.42,0,0
2024-03-22,DONC3,Friday,False,False,11336,180,28,208,0.135,7.17,1560.0,24003,15.39,0,0.65,98.11,0,0
2024-03-22,LEEDS1,Friday,False,False,15444,222,20,242,0.083,6.23,1815.0,33502,18.46,183,1.82,97.67,0,0
2024-03-22,MANC2,Friday,False,False,14175,215,86,301,0.286,8.78,2257.5,34142,15.12,0,2.47,96.13,0,0
2024-03-22,PETE1,Friday,False,False,16936,212,53,265,0.2,6.85,1987.5,37086,18.66,0,1.27,96.63,0,0
2024-03-23,BIRM1,Saturday,True,False,7166,177,7,184,0.038,5.93,1380.0,24304,17.61,221,2.0,95.92,0,0
2024-03-23,DONC3,Saturday,True,False,7339,174,31,205,0.151,5.19,1537.5,23246,15.12,48,1.42,97.26,0,0
2024-03-23,LEEDS1,Saturday,True,False,8029,216,15,231,0.065,7.48,1732.5,31646,18.27,134,1.42,98.15,0,0
2024-03-23,MANC2,Saturday,True,False,7535,200,57,257,0.222,4.49,1927.5,30328,15.73,0,1.24,98.75,0,0
2024-03-23,PETE1,Saturday,True,False,8062,200,34,234,0.145,7.24,1755.0,34077,19.42,0,1.54,96.26,0,0
2024-03-24,BIRM1,Sunday,True,False,7358,176,40,216,0.185,9.1,1620.0,24547,15.15,0,2.23,96.13,0,0
2024-03-24,DONC3,Sunday,True,False,7404,186,43,229,0.188,4.15,1717.5,25219,14.68,0,1.85,95.96,0,0
2024-03-24,LEEDS1,Sunday,True,False,8021,214,18,232,0.078,7.1,1740.0,31846,18.3,0,1.97,95.83,0,0
2024-03-24,MANC2,Sunday,True,False,8179,206,60,266,0.226,5.19,1995.0,31105,15.59,781,2.62,92.95,0,1
2024-03-24,PETE1,Sunday,True,False,9219,204,45,249,0.181,6.13,1867.5,33299,17.83,0,1.58,97.6,0,0
2024-03-25,BIRM1,Monday,False,False,13314,169,47,216,0.218,9.23,1620.0,27590,17.03,0,1.62,97.87,0,0
2024-03-25,DONC3,Monday,False,False,11531,184,33,217,0.152,8.77,1627.5,23605,14.5,327,1.49,97.68,0,0
2024-03-25,LEEDS1,Monday,False,False,15858,218,42,260,0.162,9.04,1950.0,34821,17.86,0,2.0,97.41,0,0
2024-03-25,MANC2,Monday,False,False,13081,205,39,244,0.16,8.66,1830.0,28211,15.42,0,1.25,98.51,0,0
2024-03-25,PETE1,Monday,False,False,15004,203,55,258,0.213,10.03,1935.0,36311,18.77,0,2.38,96.21,0,0
2024-03-26,BIRM1,Tuesday,False,False,12695,172,56,228,0.246,7.33,1710.0,26805,15.68,0,2.24,96.37,0,0
